corp_code,year,status,message,total_assets,total_liabilities,total_equity,revenue,operating_income,net_income,stock_code,corp_name,market,debt_ratio,roa,operating_margin,log_assets
00574611,2022,000,정상,177621900335.0,75457894880.0,102164005455.0,104471108041.0,281747384.0,760743530.0,099220,SDN,KOSDAQ,0.7385956976132538,0.004282937681475178,0.0026968928470580346,25.902922972599168
00574611,2023,000,정상,186363961731.0,93161943289.0,93202018442.0,75692041591.0,-7646386868.0,-8692189897.0,099220,SDN,KOSDAQ,0.9995700184001386,-0.04664093753032795,-0.1010196938446588,25.95096738215263
00574611,2024,000,정상,155594294579.0,93151501807.0,62442792772.0,84360674220.0,-6504940998.0,-28472977351.0,099220,SDN,KOSDAQ,1.4917894871731314,-0.1829949962371107,-0.07710868906803765,25.770517780788367
00574611,2025,000,정상,153435549991.0,78074646406.0,75360903585.0,87454044091.0,464354660.0,-2002458152.0,099220,SDN,KOSDAQ,1.0360099559838631,-0.013050809620830748,0.005309699109132305,25.7565464460382
00530556,2019,000,정상,172007119266.0,113615504690.0,58391614576.0,53365357987.0,-21892260198.0,-30764652372.0,122640,예스티,KOSDAQ,1.9457503532827127,-0.178856854898105,-0.410233548950108,25.87080170398467
00530556,2020,000,정상,165737974515.0,100285240289.0,65452734226.0,66089641038.0,463586434.0,405260497.0,122640,예스티,KOSDAQ,1.5321780132626357,0.002445187943112712,0.00701450978881015,25.833673911434662
00530556,2021,000,정상,214983699026.0,129924791908.0,85058907118.0,72405194962.0,-11102089873.0,-21632449542.0,122640,예스티,KOSDAQ,1.5274683899683632,-0.10062367351574775,-0.15333278059435715,26.093828043715988
00530556,2022,000,정상,189740330788.0,107751529517.0,81988801271.0,75993760726.0,-16881819932.0,-5229521023.0,122640,예스티,KOSDAQ,1.314222526084333,-0.027561462559285987,-0.2221474469840807,25.968922294284766
00530556,2023,000,정상,209600745642.0,132180150057.0,77420595585.0,79808251218.0,-411044492.0,-28720010401.0,122640,예스티,KOSDAQ,1.707299576530376,-0.13702246293557582,-0.005150400938835417,26.06847034683926
00530556,2024,000,정상,204386587125.0,78586090347.0,125800496778.0,100095115191.0,11262295552.0,11213793414.0,122640,예스티,KOSDAQ,0.6246882354183448,0.05486560332426217,0.11251593577278428,26.04327907240365
00530556,2025,000,정상,226399320290.0,90385500552.0,136013819738.0,87055847267.0,3792979984.0,665677534.0,122640,예스티,KOSDAQ,0.6645317418928997,0.002940280620751505,0.043569502831520814,26.145566181018282
00118044,2019,000,정상,98682776626.0,47811442099.0,50871334527.0,163985443197.0,15149218160.0,5812026321.0,030720,동원수산,KOSPI,0.9398503605920548,0.058896055823673514,0.09238148133551616,25.31517626588905
00118044,2020,000,정상,98150228206.0,49992275960.0,48157952246.0,145370739261.0,-2093027593.0,-3351799943.0,030720,동원수산,KOSPI,1.038089736553372,-0.03414969077774495,-0.014397860282199972,25.309765082740046
00118044,2021,000,정상,100942001219.0,43921847293.0,57020153926.0,144619089023.0,6227066287.0,7350567816.0,030720,동원수산,KOSPI,0.770286368395308,0.07281971555182944,0.04305839795471023,25.33781194348922
00118044,2022,000,정상,121789602384.0,59216320085.0,62573282299.0,177038840956.0,5800643290.0,6065991650.0,030720,동원수산,KOSPI,0.9463515083329159,0.049807138961453036,0.03276480606558903,25.52556082227288
00118044,2023,000,정상,114611865652.0,71959495193.0,42652370459.0,141944902184.0,-19400162561.0,-17676748226.0,030720,동원수산,KOSPI,1.6871159660908355,-0.15423139764317706,-0.13667389432451757,25.46481717558795
00118044,2024,000,정상,108869307630.0,60080578223.0,48788729407.0,183650399305.0,5324047839.0,5208294274.0,030720,동원수산,KOSPI,1.2314437976402783,0.04783987688890936,0.02899012394826331,25.41341398721608
00118044,2025,000,정상,134836196404.0,78453905820.0,56382290584.0,172592224421.0,8826336971.0,7745692706.0,030720,동원수산,KOSPI,1.3914636139714305,0.057445203236022306,0.05113982973804273,25.627326518697267
00356839,2019,000,정상,59153079720.0,37986683951.0,21166395769.0,10353414535.0,-639453410.0,-2068065571.0,054180,메디콕스,KOSDAQ,1.7946694546189461,-0.034961249368403974,-0.061762562277238135,24.803394492287595
00356839,2020,000,정상,84890096506.0,46991762785.0,37898333721.0,16190177636.0,-4334769160.0,-8582863803.0,054180,메디콕스,KOSDAQ,1.2399427143933033,-0.10110559601488221,-0.26774067940807117,25.164623274531547
00356839,2021,000,정상,102479249660.0,36278583912.0,66200665748.0,17449008689.0,-9346566522.0,-23937681036.0,054180,메디콕스,KOSDAQ,0.5480093515992476,-0.23358563919446246,-0.5356502875657431,25.352926172689195
00356839,2022,000,정상,110434129068.0,47194368974.0,63239760094.0,21817103875.0,-12331973970.0,-42618622800.0,054180,메디콕스,KOSDAQ,0.746276850257654,-0.3859189469747845,-0.5652433998873281,25.427685063124144
00356839,2023,000,정상,97759538581.0,34455094631.0,63304443950.0,26875194687.0,-10658205039.0,-34426666729.0,054180,메디콕스,KOSDAQ,0.5442760804946617,-0.3521566000485499,-0.3965815006413911,25.305776612442436
00356839,2024,000,정상,81419165352.0,28973776103.0,52445389249.0,30611173608.0,-10045784844.0,-21434919775.0,054180,메디콕스,KOSDAQ,0.5524561170752004,-0.2632662676205323,-0.3281737895006616,25.122876528826474
00356839,2025,000,정상,68254632291.0,21145884700.0,47108747591.0,28160961888.0,-5746736518.0,-11895346336.0,054180,메디콕스,KOSDAQ,0.44887384575767975,-0.17427896007533705,-0.2040674796853729,24.94651114110386
00365934,2019,000,정상,54005556587.0,26911909885.0,27093646702.0,65578193335.0,7666630032.0,6243922361.0,089890,코세스,KOSDAQ,0.993292271837789,0.11561629498145033,0.11690822272025314,24.71235277797613
00365934,2020,000,정상,72470368349.0,43819818241.0,28650550108.0,63826078140.0,9543044997.0,6344889427.0,089890,코세스,KOSDAQ,1.5294581805870573,0.08755149962043143,0.14951639322202603,25.006443602833766
00365934,2021,000,정상,74470156322.0,23168574641.0,51301581681.0,77180373944.0,13846592556.0,11127915571.0,089890,코세스,KOSDAQ,0.45161521110723746,0.14942785298964906,0.17940561632995863,25.033664295793926
00365934,2022,000,정상,74517962393.0,14567998044.0,59949964349.0,72931360641.0,8546470484.0,7880853243.0,089890,코세스,KOSDAQ,0.24300261396640851,0.10575776618041699,0.11718512322935341,25.034306039216865
00365934,2023,000,정상,99103198099.0,32662803252.0,66440394847.0,95650538591.0,8017318466.0,6964669912.0,089890,코세스,KOSDAQ,0.49161061320024396,0.07027694409056894,0.0838188533394664,25.31942754919454
00365934,2024,000,정상,85940029006.0,25105904552.0,60834124454.0,69184238320.0,-5608802365.0,-197223585.0,089890,코세스,KOSDAQ,0.4126944338778796,-0.002294897817479566,-0.08107052272596299,25.17691555280775
00365934,2025,000,정상,92264013118.0,18245264339.0,74018748779.0,82379163292.0,17391515095.0,13203597556.0,089890,코세스,KOSDAQ,0.24649517372247717,0.14310669035297013,0.21111546172609552,25.247920012049004
00545114,2019,000,정상,49477979240.0,19060531741.0,30417447499.0,33175358671.0,1082182365.0,962421557.0,084650,랩지노믹스,KOSDAQ,0.6266315324987947,0.01945151301211468,0.03262006526386049,24.624793543701397
00545114,2020,000,정상,109363615822.0,27723228405.0,81640387417.0,119478053821.0,54906104155.0,42763533861.0,084650,랩지노믹스,KOSDAQ,0.3395773744114691,0.3910215800710342,0.45954970305475007,25.41794409229394
00545114,2021,000,정상,204286591536.0,45865313404.0,158421278132.0,202407363611.0,104518298192.0,83854993826.0,084650,랩지노믹스,KOSDAQ,0.2895148552316567,0.4104772280721264,0.5163759673925216,26.042789705367998
00545114,2022,000,정상,250652717024.0,40142378194.0,210510338830.0,144772745632.0,66205859914.0,47925960228.0,084650,랩지노믹스,KOSDAQ,0.19069076805019744,0.1912046308415284,0.45730886448951974,26.2473342205094
00545114,2023,000,정상,313457035503.0,85314336888.0,228142698615.0,73126594647.0,-6794086299.0,-5245806989.0,084650,랩지노믹스,KOSDAQ,0.3739516425724909,-0.016735330188337068,-0.09290855579692614,26.470928139790153
00545114,2024,000,정상,295662131511.0,79347973546.0,216314157965.0,85898310580.0,-18490511780.0,-23904093010.0,084650,랩지노믹스,KOSDAQ,0.36681821611897747,-0.08084935628325692,-0.21526048248386867,26.412483191725034
00545114,2025,000,정상,230149433349.0,80527296935.0,149622136414.0,88161338250.0,-53516541797.0,-64374532597.0,084650,랩지노믹스,KOSDAQ,0.5382044319443706,-0.2797075433133136,-0.6070295989069789,26.161994645112344
00867849,2019,000,정상,65756400004.0,48074786325.0,17681613679.0,104149382606.0,3057622119.0,-11878217564.0,173130,오파스넷,KOSDAQ,2.7189139632711914,-0.18063971816093097,0.029358043633989354,24.909222841731083
00867849,2020,000,정상,50929140848.0,28332323508.0,22596817340.0,111973363216.0,6118723307.0,6017874518.0,173130,오파스넷,KOSDAQ,1.2538192030187911,0.11816171287790973,0.05464445410286371,24.653701108429086
00867849,2021,000,정상,76887115863.0,47877064955.0,29010050908.0,121756063316.0,5796708441.0,6230927077.0,173130,오파스넷,KOSDAQ,1.650361287087473,0.08103993766787236,0.0476091973009631,25.065604155376725
00867849,2022,000,정상,119291361210.0,83962037811.0,35329323399.0,170585406981.0,8523778870.0,6068542107.0,173130,오파스넷,KOSDAQ,2.376553801009859,0.05087159745219911,0.04996780803735098,25.504834751106504
00867849,2023,000,정상,125993769991.0,79280265503.0,46713504488.0,224980562132.0,13950555536.0,10460499457.0,173130,오파스넷,KOSDAQ,1.6971594482568935,0.08302394203893744,0.06200782593749129,25.559498298159596
00867849,2024,000,정상,138071038763.0,83392851408.0,54678187355.0,192885362327.0,10651501416.0,9646943701.0,173130,오파스넷,KOSDAQ,1.525157570907921,0.069869422200546,0.05522192709440766,25.651034163298043
00867849,2025,000,정상,149069140402.0,84171888777.0,64897251625.0,233294461420.0,14044634082.0,12014819475.0,173130,오파스넷,KOSDAQ,1.2970023640350117,0.0805989720112373,0.06020131809608393,25.72767606480708
01170962,2019,000,정상,3449742519.0,432687206.0,3017055313.0,2213778488.0,465578739.0,390665700.0,900290,GRT,KOSDAQ,0.14341374655466915,0.11324488649467233,0.21030954159312437,21.961565433030646
01170962,2020,000,정상,3674265906.0,353839889.0,3320426017.0,2020824529.0,399371116.0,303297551.0,900290,GRT,KOSDAQ,0.10656460562241162,0.08254643478707445,0.19762780502156108,22.024619196188443
01170962,2021,000,정상,4823416714.0,1115492699.0,3707924015.0,2144140338.0,330387573.0,257497998.0,900290,GRT,KOSDAQ,0.30084022609077116,0.053384978588437174,0.15408859538931916,22.29674837571077
01170962,2022,000,정상,7337908651.0,3396059286.0,3941849365.0,2310536095.0,282239373.0,233925350.0,900290,GRT,KOSDAQ,0.8615395900599058,0.03187902182021862,0.12215319795729052,22.716319714042136
01170962,2023,000,정상,8198529250.0,3946075088.0,4252454162.0,4041639278.0,414515313.0,309374667.0,900290,GRT,KOSDAQ,0.9279524099900222,0.03773538613648295,0.10256118482823197,22.827220615373637
01170962,2024,000,정상,8881713477.0,4005509638.0,4876203839.0,4574221304.0,798079282.0,600145982.0,900290,GRT,KOSDAQ,0.821440155139503,0.06757096854724398,0.1744732554374024,22.907260334457895
01170962,2025,000,정상,9500890576.0,4119481954.0,5381408622.0,4943342767.0,707629590.0,495934973.0,900290,GRT,KOSDAQ,0.7655025372276961,0.05219878800128178,0.14314799182526522,22.974651376001237
01412822,2019,000,정상,494200175438.0,353568066473.0,140632108965.0,69994767555.0,10179272706.0,4493418770.0,336370,솔루스첨단소재,KOSPI,2.5141347098833218,0.009092305088757953,0.1454290522216736,26.926206485494788
01412822,2020,000,정상,841168486543.0,351309828513.0,489858658030.0,290163176318.0,30385573962.0,-11038453090.0,336370,솔루스첨단소재,KOSPI,0.7171657022983251,-0.013122761095539117,0.10471891832580225,27.45805781757084
01412822,2021,000,정상,1011599745576.0,489392306309.0,522207439267.0,381167016240.0,2040182326.0,154872778.0,336370,솔루스첨단소재,KOSPI,0.9371607325164475,0.00015309689299280733,0.005352462933769193,27.642554100235664
01412822,2022,000,정상,1461040406251.0,542937434917.0,918102971334.0,461219277359.0,-45208869606.0,-47211673456.0,336370,솔루스첨단소재,KOSPI,0.5913687809201991,-0.03231373564619215,-0.09802033831905664,28.0101699048862
01412822,2023,000,정상,1706722451080.0,648534252541.0,1058188198539.0,429422392943.0,-73207987858.0,126771745557.0,336370,솔루스첨단소재,KOSPI,0.612872316508922,0.07427789180178644,-0.17048013578490157,28.16559595195736
01412822,2024,000,정상,2079395108546.0,987931457327.0,1091463651219.0,570949198601.0,-54418745322.0,-42689618619.0,336370,솔루스첨단소재,KOSPI,0.9051437088387047,-0.020529825449503134,-0.09531276242324634,28.36309815414838
01412822,2025,000,정상,2160516819035.0,1214887968135.0,945628850900.0,616083220023.0,-73336006541.0,-138394465215.0,336370,솔루스첨단소재,KOSPI,1.2847408018259312,-0.06405618507372426,-0.1190358772281806,28.40136857707634
01251489,2019,000,정상,65686253334.0,2906560492.0,62779692842.0,30770552257.0,8204511377.0,8434788304.0,300120,라온피플,KOSDAQ,0.04629778134332466,0.12841025139782256,0.2666351682113068,24.908155506663235
01251489,2020,000,정상,62877023789.0,5460615172.0,57416408617.0,15041930242.0,-4593799676.0,-4028371613.0,300120,라온피플,KOSDAQ,0.0951054812296847,-0.06406746646466975,-0.30539961308776825,24.864446652347315
01251489,2021,000,정상,85644540013.0,33682981951.0,51961558062.0,19751768258.0,-6803395359.0,-6175597845.0,300120,라온피플,KOSDAQ,0.6482288677874095,-0.07210731523647164,-0.3444448755237112,25.173471312025494
01251489,2022,000,정상,88063448099.0,33286018580.0,54777429519.0,26489529720.0,2392786671.0,-507078053.0,300120,라온피플,KOSDAQ,0.6076593748973649,-0.005758099006411243,0.09032952628046882,25.201323392753174
01251489,2023,000,정상,77125292066.0,31056518911.0,46068773155.0,11244331687.0,-11135373701.0,-8716360432.0,300120,라온피플,KOSDAQ,0.6741338391302337,-0.11301559058656103,-0.990309963363499,25.068697106082134
01251489,2024,000,정상,157599270309.0,111998981758.0,45600288551.0,220225561052.0,-16249271324.0,-13936042786.0,300120,라온피플,KOSDAQ,2.456102479104683,-0.0884270768429069,-0.07378467443278847,25.783321384340436
01251489,2025,000,정상,196166594881.0,152166678648.0,43999916233.0,223808325905.0,-16192262465.0,-20435617608.0,300120,라온피플,KOSDAQ,3.458340189608697,-0.1041748092757424,-0.0723487939938085,26.00223010903634
01243161,2019,000,정상,49776056068.0,19029895770.0,30746160298.0,25864241016.0,3992880061.0,3154939545.0,277410,인산가,KOSDAQ,0.6189356845068511,0.06338267420564575,0.15437839674204806,24.63079990350736
01243161,2020,000,정상,65151440091.0,30380117958.0,34771322133.0,30464515493.0,5713212899.0,4760750601.0,277410,인산가,KOSDAQ,0.8737119009106503,0.07307207015455747,0.18753664079485383,24.899980244509347
01243161,2021,000,정상,88163758531.0,38012900064.0,50150858467.0,38307595796.0,8228512942.0,6394700587.0,277410,인산가,KOSDAQ,0.757971074194334,0.07253207773295538,0.2148010798124586,25.202461814507135
01243161,2022,000,정상,87568349586.0,35200297348.0,52368052238.0,33537795922.0,4704571278.0,3797771198.0,277410,인산가,KOSDAQ,0.6721712159165907,0.04336922205288621,0.14027669823448097,25.19568546350609
01243161,2023,000,정상,91041815550.0,25085624731.0,65956190819.0,37300346743.0,5741488659.0,4972375687.0,277410,인산가,KOSDAQ,0.3803376820204963,0.0546163942026088,0.15392587898871157,25.234584749458627
01243161,2024,000,정상,101751409522.0,36144342570.0,65607066952.0,32484223840.0,813707507.0,885653783.0,277410,인산가,KOSDAQ,0.5509214822306296,0.008704093507505761,0.025049313507008515,25.345798513969235
01243161,2025,000,정상,114121833052.0,48555542314.0,65566290738.0,35804215193.0,2306043998.0,637112217.0,277410,인산가,KOSDAQ,0.7405564927872129,0.005582737325203125,0.06440705334747428,25.46053242565833
00362858,2019,000,정상,239942067557.0,175512025049.0,64430042508.0,533022796700.0,6293777892.0,-166967208.0,053280,예스24,KOSDAQ,2.7240712285298807,-0.0006958646714183861,0.011807708658926858,26.203663345971144
00362858,2020,000,정상,360846618397.0,195399119633.0,165447498764.0,615617262413.0,8780829508.0,,053280,예스24,KOSDAQ,1.1810339901948232,,0.014263455630828611,26.611718825205596
00362858,2021,000,정상,588155596577.0,254739018892.0,333416577685.0,653695996510.0,12596251838.0,18266152084.0,053280,예스24,KOSDAQ,0.764026254065472,0.03105666628066955,0.019269280988792634,27.100257369868245
00362858,2022,000,정상,387641126118.0,204008852949.0,183632273169.0,663771316495.0,15710131972.0,879795408.0,053280,예스24,KOSDAQ,1.1109640447637823,0.0022696131775558448,0.02366798863041612,26.683345815869938
00362858,2023,000,정상,449321381680.0,229360710004.0,219960671676.0,657843989388.0,5847355950.0,-4207721581.0,053280,예스24,KOSDAQ,1.0427350864878526,-0.009364614622316542,0.008888666681350793,26.83100424076179
00362858,2024,000,정상,434666543174.0,253738460026.0,180928083148.0,671142964555.0,16277578701.0,1128380073.0,053280,예스24,KOSDAQ,1.4024271722286517,0.002595967163150861,0.02425351908708872,26.797845006655965
00362858,2025,000,정상,497004854129.0,325318210656.0,171686643473.0,626469569759.0,2935557140.0,-10691535132.0,053280,예스24,KOSDAQ,1.8948370360980387,-0.021511933018716473,0.004685873475273979,26.9318656298545
00357360,2019,000,정상,184743385903.0,84143176844.0,100600209059.0,307486037849.0,-23884332522.0,-43779306651.0,069640,한세엠케이,KOSPI,0.8364115505431179,-0.2369736076721385,-0.07767615300220265,25.94223359587948
00357360,2020,000,정상,149681758411.0,71842627238.0,77839131173.0,220214372262.0,-18861876976.0,-23006381384.0,069640,한세엠케이,KOSPI,0.922962861421557,-0.15370197162454818,-0.08565234313389448,25.731777266645217
00357360,2021,000,정상,129057654156.0,82126553947.0,46931100209.0,207665255591.0,-12087443066.0,-30982030827.0,069640,한세엠케이,KOSPI,1.7499388162916016,-0.24006348968306906,-0.05820638137853166,25.583525072905836
00357360,2022,000,정상,224809704278.0,186180876919.0,38628827359.0,271479748299.0,-21130809388.0,-37767478201.0,069640,한세엠케이,KOSPI,4.8197392892285755,-0.16799754406641043,-0.07783567474332241,26.138520122530657
00357360,2023,000,정상,268472036704.0,180692520518.0,87779516186.0,316765794730.0,-4219075103.0,-6426244385.0,069640,한세엠케이,KOSPI,2.0584816181388197,-0.023936363965105102,-0.013319225665120159,26.316012599117904
00357360,2024,000,정상,268529324803.0,222522933049.0,46006391754.0,256274313437.0,-21615548841.0,-39300187046.0,069640,한세엠케이,KOSPI,4.83678298960824,-0.14635342741367866,-0.0843453584992776,26.316225962074963
00357360,2025,000,정상,282266531344.0,263495205289.0,18771326055.0,248888878166.0,-12139453187.0,-37916378581.0,069640,한세엠케이,KOSPI,14.037111950267064,-0.13432828327348192,-0.04877459079912529,26.366117608124632
00728638,2019,000,정상,1179455696933.0,724452009761.0,455003687172.0,1922418715217.0,58999861682.0,-17267716614.0,105630,한세실업,KOSPI,1.5921893166706218,-0.014640411385440031,0.030690432430242012,27.79607417420105
00728638,2020,000,정상,1021055617765.0,599703859286.0,421351758479.0,1698262209445.0,64864260293.0,25826803573.0,105630,한세실업,KOSPI,1.4232855262093063,0.025294218183268585,0.038194490775483925,27.65185812744232
00728638,2021,000,정상,1216241000843.0,751823859857.0,464417140986.0,1671997051772.0,106694162989.0,67340655868.0,105630,한세실업,KOSPI,1.6188546750466817,0.05536785540145818,0.06381241095845498,27.826786071317915
00728638,2022,000,정상,1239211177169.0,702124695430.0,537086481739.0,2204761177310.0,179585878967.0,85635184928.0,105630,한세실업,KOSPI,1.3072842443485688,0.06910459371713795,0.08145366528365233,27.8454961456735
00728638,2023,000,정상,1237247610671.0,593553250948.0,643694359723.0,1708756427696.0,168225105469.0,112035180540.0,105630,한세실업,KOSPI,0.9221041663366801,0.09055194738201162,0.09844885013590038,27.8439103596155
00728638,2024,000,정상,1424527346288.0,714861592217.0,709665754071.0,1797795746533.0,142197707885.0,58382382679.0,105630,한세실업,KOSPI,1.0073215286438637,0.04098368685664859,0.07909558589134745,27.984861187813486
00728638,2025,000,정상,1535658846708.0,800934212365.0,734724634343.0,1941776924955.0,83416342796.0,57255205232.0,105630,한세실업,KOSPI,1.0901148197939565,0.03728380515941954,0.04295876716010164,28.059980620977246
00161976,2019,000,정상,1731430277344.0,1135524402237.0,595905875107.0,2770973542736.0,97679104732.0,3148382891.0,016450,한세예스24홀딩스,KOSPI,1.9055432236393153,0.001818371165271289,0.03525082546820485,28.179968932778603
00161976,2020,000,정상,1840012735335.0,1094228155664.0,745784579671.0,2797947074453.0,81651030400.0,70484031570.0,016450,한세예스24홀딩스,KOSPI,1.4672174586215159,0.03830627376454946,0.02918247851988509,28.240793608903207
00161976,2021,000,정상,2241273059610.0,1291920827286.0,949352232324.0,2798895736344.0,134681974504.0,75870159104.0,016450,한세예스24홀딩스,KOSPI,1.360844566745682,0.03385136798869212,0.04811968261451767,28.438065150540098
00161976,2022,000,정상,2036963741120.0,1205446231945.0,831517509175.0,3322113533739.0,192868855902.0,49481514456.0,016450,한세예스24홀딩스,KOSPI,1.4496943463535696,0.02429179933698436,0.0580560700118302,28.342481452877337
00161976,2023,000,정상,2152345946852.0,1188689216686.0,963656730166.0,2780751628151.0,189745000099.0,111443389308.0,016450,한세예스24홀딩스,KOSPI,1.2335193430146394,0.05177763800981715,0.06823514843185287,28.397579501280347
00161976,2024,000,정상,2825659862512.0,1831199793408.0,994460069104.0,2830854661888.0,152254632037.0,24982740795.0,016450,한세예스24홀딩스,KOSPI,1.8414010278541353,0.008841382901900459,0.053783980536625586,28.669763032901738
00161976,2025,000,정상,3034736690123.0,2093657727714.0,941078962409.0,3409830339365.0,65466584992.0,-23184360138.0,016450,한세예스24홀딩스,KOSPI,2.224741824378474,-0.0076396611981055665,0.019199367263589895,28.741145778891493
00113492,2019,000,정상,538264108142.0,375819774094.0,162444334048.0,594158566684.0,5148279067.0,-11786429608.0,004540,깨끗한나라,KOSPI,2.3135295933618134,-0.02189711227204956,0.008664823425390556,27.01161518397975
00113492,2020,000,정상,563050290343.0,346240603760.0,216809686583.0,591566240710.0,52062528035.0,38291329441.0,004540,깨끗한나라,KOSPI,1.5969794026128565,0.06800694378058773,0.08800794307077828,27.056634786750443
00113492,2021,000,정상,598691300314.0,369204768817.0,229486531497.0,578743925043.0,13044857715.0,8362663525.0,004540,깨끗한나라,KOSPI,1.6088297923567967,0.013968239592948775,0.022539947549394635,27.118011943811727
00113492,2022,000,정상,661046979250.0,419699356872.0,241347622378.0,606453743473.0,3754759313.0,-2908390769.0,004540,깨끗한나라,KOSPI,1.738982769901352,-0.004399673336832664,0.006191336690408551,27.217090747267992
00113492,2023,000,정상,641522252002.0,429919829263.0,211602422739.0,514854128376.0,-18914851966.0,-30844136630.0,004540,깨끗한나라,KOSPI,2.0317339645646806,-0.04807960524166485,-0.03673827385955505,27.18710970785491
00113492,2024,000,정상,621077310491.0,430942361723.0,190134948768.0,537049885546.0,-902193220.0,-22142799877.0,004540,깨끗한나라,KOSPI,2.266507890923461,-0.035652244097429266,-0.0016799058044352276,27.154721404675495
00113492,2025,000,정상,637295741132.0,466607221772.0,170688519360.0,508201414888.0,-22638049505.0,-47512776630.0,004540,깨끗한나라,KOSPI,2.733676661567826,-0.07455373316257406,-0.04454542793823014,27.18049965657055
00349060,2019,000,정상,134094823326.0,50025264288.0,84069559038.0,66990994661.0,12594632865.0,9510904469.0,042520,한스바이오메드,KOSDAQ,0.595046112533887,0.07092670867597843,0.18800486436622788,25.62181302340168
00349060,2020,000,정상,131806491291.0,62507440837.0,69299050454.0,80098456516.0,-3407508939.0,-18170842351.0,042520,한스바이오메드,KOSDAQ,0.9019956323714969,-0.13785999591539647,-0.04254150563212583,25.60460070887183
00349060,2021,000,정상,129444533660.0,81863108187.0,47581425473.0,59098032809.0,-19777650117.0,-22125664941.0,042520,한스바이오메드,KOSDAQ,1.7204845666814477,-0.17092776585773364,-0.3346583494736575,25.586518314828638
00349060,2022,000,정상,131686206091.0,84231206403.0,47454999688.0,74458999045.0,1292765426.0,4922704606.0,042520,한스바이오메드,KOSDAQ,1.7749701181496298,0.03738208239212413,0.017362111263659413,25.60368770286027
00349060,2023,000,정상,122367957723.0,72419026834.0,49948930889.0,78032037342.0,-4154876285.0,-24091716023.0,042520,한스바이오메드,KOSDAQ,1.449861399334745,-0.19687928499661295,-0.05324577476799619,25.53029838944458
00349060,2024,000,정상,121715439723.0,54592999238.0,67122440485.0,81137434056.0,625600334.0,-7799704239.0,042520,한스바이오메드,KOSDAQ,0.8133345397386142,-0.06408146950584549,0.007710378585157361,25.52495169596772
00349060,2025,000,정상,126407117302.0,92520607173.0,33886510129.0,89779853611.0,-25890557566.0,-32075124367.0,042520,한스바이오메드,KOSDAQ,2.730307925507533,-0.2537446075158025,-0.2883782555291206,25.562773624842933
00986898,2019,000,정상,67813317808.0,12306039776.0,55507278032.0,29952152462.0,7106736493.0,7235996864.0,318010,팜스빌,KOSDAQ,0.22170137344701998,0.10670465769699242,0.23726964204045925,24.940024440449946
00986898,2020,000,정상,69037254749.0,13275208538.0,55762046211.0,39408554232.0,4306482309.0,,318010,팜스빌,KOSDAQ,0.23806889165737327,,0.10927785585960696,24.95791211973576
00986898,2021,000,정상,74307355945.0,15003138205.0,59304217740.0,39027506833.0,6159273248.0,,318010,팜스빌,KOSDAQ,0.2529860231995027,,0.15781877316313683,25.031475787067066
00986898,2022,000,정상,74834854855.0,12168103254.0,62666751601.0,26113221456.0,4062759172.0,,318010,팜스빌,KOSDAQ,0.19417159726858776,,0.15558245767745002,25.038549587392
00986898,2023,000,정상,71278722308.0,7262800801.0,64015921507.0,21394730375.0,1632976195.0,3307098243.0,318010,팜스빌,KOSDAQ,0.11345303840085827,0.046396710489700045,0.07632609368651602,24.989863694976368
00986898,2024,000,정상,67139949260.0,2515698346.0,64624250914.0,16724977154.0,-258082234.0,1583124504.0,318010,팜스빌,KOSDAQ,0.03892808520671002,0.02357947126038683,-0.015430946878051563,24.93004507276373
00986898,2025,000,정상,68502067956.0,1954735303.0,66547332653.0,12728245936.0,-673132038.0,2902453242.0,318010,팜스빌,KOSDAQ,0.02937360860415912,0.04237030105228784,-0.0528849019247926,24.950129770897593
00220561,2019,000,정상,752423111011.0,91233250480.0,661189860531.0,154879495810.0,55102644644.0,47668959130.0,037710,광주신세계,KOSPI,0.13798343853417655,0.06335392737465119,0.35577753114329436,27.346564650290436
00220561,2020,000,정상,784428251334.0,86160348611.0,698267902723.0,147508454276.0,48310490337.0,43159504446.0,037710,광주신세계,KOSPI,0.12339153536200768,0.0550203340746625,0.327509976117079,27.388220947109062
00220561,2021,000,정상,852280199476.0,106474734847.0,745805464629.0,169971621252.0,60594383832.0,52393410923.0,037710,광주신세계,KOSPI,0.14276475555185925,0.06147439651327414,0.3564970633666119,27.471181182333392
00220561,2022,000,정상,913454051041.0,123544314603.0,789909736438.0,184873955252.0,65584851127.0,56946614950.0,037710,광주신세계,KOSPI,0.15640307861010522,0.06234206842161563,0.3547544111208195,27.540498911599006
00220561,2023,000,정상,934472863572.0,115259720687.0,819213142885.0,179586817869.0,54901376689.0,48259151041.0,037710,광주신세계,KOSPI,0.14069564397013098,0.05164318079449687,0.30570939081424076,27.563248424974176
00220561,2024,000,정상,1228084126118.0,390963927368.0,837120198750.0,183575423411.0,52327661202.0,46175693509.0,037710,광주신세계,KOSPI,0.467034397153232,0.037599780444164156,0.2850472041938076,27.83647644991778
00220561,2025,000,정상,1262824178148.0,397590784034.0,865233394114.0,184210548361.0,52472202633.0,44466516133.0,037710,광주신세계,KOSPI,0.45951853770176476,0.03521196133432649,0.2848490659186872,27.86437173990562
00113535,2019,000,정상,3340874141977.0,2445671729223.0,895202412754.0,1005657249125.0,128783605822.0,101020481907.0,005880,대한해운,KOSPI,2.731976248476741,0.030237739469952014,0.1280591433453612,28.837253607829464
