corp_code,stock_code,corp_name,market,code,name,market_krx,marcap,log_marcap
00983040,180640,한진칼,KOSPI,180640,한진칼,KOSPI,7958063656800,29.70520682699654
01199550,322000,HD현대에너지솔루션,KOSPI,322000,HD현대에너지솔루션,KOSPI,2204160000000,28.42136759986561
00367844,317400,자이에스앤디,KOSPI,317400,자이에스앤디,KOSPI,163468321800,25.819885058052957
00468374,074600,원익QnC,KOSDAQ,074600,원익QnC,KOSDAQ,931909600000,27.56050165121946
00260745,036120,서울평가정보,KOSDAQ,036120,서울평가정보,KOSDAQ,67935285000,24.941821397800474
00140131,020120,키다리스튜디오,KOSPI,020120,키다리스튜디오,KOSPI,133429557600,25.616839517099052
00138367,023770,플레이위드,KOSDAQ,023770,플레이위드,KOSDAQ,23350351950,23.873877893752862
00445841,086960,MDS테크,KOSDAQ,086960,MDS테크,KOSDAQ,131240912760,25.60030049990693
00252135,036930,주성엔지니어링,KOSDAQ,036930,주성엔지니어링,KOSDAQ,6516653164200,29.505382041699896
00113207,001440,대한전선,KOSPI,001440,대한전선,KOSPI,11186838000000,30.045759024594364
00397252,067000,조이시티,KOSDAQ,067000,조이시티,KOSDAQ,118556244416,25.4986533213393
00585538,095910,에스에너지,KOSDAQ,095910,에스에너지,KOSDAQ,77950539810,25.0793403575064
01257872,288620,에스프리즘,KOSDAQ,288620,에스프리즘,KOSDAQ,68048331000,24.943484039659356
00966168,263690,디알젬,KOSDAQ,263690,디알젬,KOSDAQ,62743879400,24.862326870758793
00694942,115610,이미지스,KOSDAQ,115610,이미지스,KOSDAQ,27005887165,24.019320722330935
00220686,058610,에스피지,KOSDAQ,058610,에스피지,KOSDAQ,2807653776000,28.663370295344848
00198192,037230,한국팩키지,KOSDAQ,037230,한국팩키지,KOSDAQ,63325694875,24.87155700592831
00102618,012200,계양전기,KOSPI,012200,계양전기,KOSPI,245277689290,26.22565683132267
01179617,256840,한국비엔씨,KOSDAQ,256840,한국비엔씨,KOSDAQ,229464842530,26.15901566312157
00526951,095190,신화프리텍,KOSDAQ,095190,신화프리텍,KOSDAQ,168371991960,25.849441606394862
00625942,114810,한솔아이원스,KOSDAQ,114810,한솔아이원스,KOSDAQ,431756927400,26.79112859877789
01275665,302550,리메드,KOSDAQ,302550,리메드,KOSDAQ,86540020000,25.183872802850125
01109539,232140,와이씨,KOSDAQ,232140,와이씨,KOSDAQ,1509634440000,28.04288864473098
01187148,263700,케어랩스,KOSDAQ,263700,케어랩스,KOSDAQ,44652660000,24.522179716962516
00113562,000400,롯데손해보험,KOSPI,000400,롯데손해보험,KOSPI,642396182400,27.188471056846485
00149947,001060,JW중외제약,KOSPI,001060,JW중외제약,KOSPI,698577900000,27.272312534120786
00225706,234080,JW생명과학,KOSPI,234080,JW생명과학,KOSPI,190489684620,25.97286388107068
00632304,096760,JW홀딩스,KOSPI,096760,JW홀딩스,KOSPI,295699768000,26.41261047922557
00110431,067290,JW신약,KOSDAQ,067290,JW신약,KOSDAQ,94254407246,25.269263423412028
01109955,219420,링크제니시스,KOSDAQ,219420,링크제니시스,KOSDAQ,57691620210,24.77837776958423
00659161,160980,싸이맥스,KOSDAQ,160980,싸이맥스,KOSDAQ,400373505950,26.715663713242172
00488402,092190,서울바이오시스,KOSDAQ,092190,서울바이오시스,KOSDAQ,706831782030,27.284058542467594
00117230,002900,TYM,KOSPI,002900,TYM,KOSPI,347346000000,26.573587238256795
00897752,278280,천보,KOSDAQ,278280,천보,KOSDAQ,629741156000,27.168574708412397
01170865,253590,네오셈,KOSDAQ,253590,네오셈,KOSDAQ,647070169000,27.195720578426076
00549891,214370,케어젠,KOSDAQ,214370,케어젠,KOSDAQ,5247955500000,29.288859688113654
00133706,027970,한국제지,KOSPI,027970,한국제지,KOSPI,136928330640,25.642723491877597
00270113,058110,멕아이씨에스,KOSDAQ,058110,멕아이씨에스,KOSDAQ,41731378000,24.454519152811518
00398808,068930,디지털대성,KOSDAQ,068930,디지털대성,KOSDAQ,234410146740,26.180338181852296
00671978,204020,그리티,KOSDAQ,204020,그리티,KOSDAQ,42889084560,24.48188319134441
00161383,042700,한미반도체,KOSPI,042700,한미반도체,KOSPI,35170201800000,31.191220300242733
00113359,030610,교보증권,KOSPI,030610,교보증권,KOSPI,1532801825450,28.0581184350874
01139035,277880,티에스아이,KOSDAQ,277880,티에스아이,KOSDAQ,99414492120,25.322563735957594
00878696,326030,에스케이바이오팜,KOSPI,326030,SK바이오팜,KOSPI,7565059950000,29.654561387790476
01214743,298540,더네이쳐홀딩스,KOSDAQ,298540,더네이쳐홀딩스,KOSDAQ,108068439560,25.406030562997437
00105138,033540,파라텍,KOSDAQ,033540,파라텍,KOSDAQ,47073944231,24.574985483856292
00164645,011200,HMM,KOSPI,011200,HMM,KOSPI,18761003223300,30.562801534798545
01062177,225220,제놀루션,KOSDAQ,225220,제놀루션,KOSDAQ,34426897674,24.262104004921984
01063954,253840,수젠텍,KOSDAQ,253840,수젠텍,KOSDAQ,111174848000,25.434370006128386
00755739,106240,파인테크닉스,KOSDAQ,106240,파인테크닉스,KOSDAQ,50653344305,24.648271093200755
00445160,079810,APS이노베이션,KOSDAQ,079810,APS이노베이션,KOSDAQ,115605864780,25.473452525288796
00118275,003160,디아이,KOSPI,003160,디아이,KOSPI,819285000000,27.431697845614607
00410997,069140,누리플랜,KOSDAQ,069140,누리플랜,KOSDAQ,25904399664,23.977678662422335
01189438,278650,HLB바이오스텝,KOSDAQ,278650,HLB바이오스텝,KOSDAQ,110870043648,25.431624574416894
00867098,117730,티로보틱스,KOSDAQ,117730,티로보틱스,KOSDAQ,453416664300,26.84007732842471
01236286,900310,컬러레이,KOSDAQ,900310,컬러레이,KOSDAQ,33301671000,24.228873412854007
00926522,191420,테고사이언스,KOSDAQ,191420,테고사이언스,KOSDAQ,92197442580,25.247198229380228
00619640,101360,에코앤드림,KOSDAQ,101360,에코앤드림,KOSDAQ,274261877880,26.337349245574092
01137903,290550,디케이티,KOSDAQ,290550,디케이티,KOSDAQ,567034870500,27.063686638783114
00109286,000490,대동,KOSPI,000490,대동,KOSPI,292592679750,26.4020473072769
01042085,205100,엑셈,KOSDAQ,205100,엑셈,KOSDAQ,128437230591,25.578706144046443
00373447,038070,서린바이오,KOSDAQ,038070,서린바이오,KOSDAQ,55153008680,24.733377135645643
00415646,192650,드림텍,KOSPI,192650,드림텍,KOSPI,435916937680,26.80071755223787
01049167,214610,롤링스톤,KOSDAQ,214610,롤링스톤,KOSDAQ,19197807380,23.678061910500617
01153105,318410,비비씨,KOSDAQ,318410,비비씨,KOSDAQ,40053302030,24.413476954752543
01204056,352820,하이브,KOSPI,352820,하이브,KOSPI,10516948756000,29.984009238962415
00540429,090710,휴림로봇,KOSDAQ,090710,휴림로봇,KOSDAQ,1567278424640,28.080361743570254
00232089,032980,바이온,KOSDAQ,032980,바이온,KOSDAQ,18354952980,23.633165292192118
01416235,950190,고스트스튜디오,KOSDAQ,950190,고스트스튜디오,KOSDAQ,99320160170,25.321614410251208
01050738,304100,솔트룩스,KOSDAQ,304100,솔트룩스,KOSDAQ,239912937750,26.203541935100304
00326731,064550,바이오니아,KOSDAQ,064550,바이오니아,KOSDAQ,236680368470,26.189976411581476
00157991,004090,한국석유공업,KOSPI,004090,한국석유,KOSPI,183049210400,25.933020862927826
01391103,337930,젝시믹스,KOSDAQ,337930,젝시믹스,KOSDAQ,116035017250,25.477157855343165
01137383,293490,카카오게임즈,KOSDAQ,293490,카카오게임즈,KOSDAQ,993043235660,27.62404004048683
00122737,028670,팬오션,KOSPI,028670,팬오션,KOSPI,3223454157360,28.80147462020927
00918222,156100,엘앤케이바이오,KOSDAQ,156100,엘앤케이바이오,KOSDAQ,133212871880,25.615214226119505
01428203,344820,케이씨씨글라스,KOSPI,344820,KCC글라스,KOSPI,423218568000,26.771154591764304
00356802,060280,큐렉소,KOSDAQ,060280,큐렉소,KOSDAQ,557007165000,27.04584394034572
01524093,375500,DL이앤씨,KOSPI,375500,DL이앤씨,KOSPI,3107097926900,28.76471026399533
00525934,108320,LX세미콘,KOSPI,108320,LX세미콘,KOSPI,975858000000,27.606582920971267
00813389,177350,베셀,KOSDAQ,177350,베셀,KOSDAQ,16017820105,23.49696769598199
00364740,100590,머큐리,KOSDAQ,100590,머큐리,KOSDAQ,126832633000,25.5661342038828
00962393,318020,포인트모바일,KOSDAQ,318020,포인트모바일,KOSDAQ,37887917760,24.35789810559749
00531014,084370,유진테크,KOSDAQ,084370,유진테크,KOSDAQ,2690343330800,28.62068993366565
00989619,196170,알테오젠,KOSDAQ,196170,알테오젠,KOSDAQ,19753988067000,30.614376514334115
00352499,042500,링네트,KOSDAQ,042500,링네트,KOSDAQ,113016100080,25.450796124093714
00114808,086450,동국제약,KOSDAQ,086450,동국제약,KOSDAQ,1024469013000,27.6551955581943
00598198,307930,컴퍼니케이,KOSDAQ,307930,컴퍼니케이,KOSDAQ,132997200000,25.613593912314975
00788773,096530,씨젠,KOSDAQ,096530,씨젠,KOSDAQ,1621617113700,28.11444498561756
01159233,248070,솔루엠,KOSPI,248070,솔루엠,KOSPI,1030439885800,27.661006900592355
00867973,294630,서남,KOSDAQ,294630,서남,KOSDAQ,102960475695,25.357611020415916
00877174,169330,엠브레인,KOSDAQ,169330,엠브레인,KOSDAQ,38373943210,24.37064450397295
00453284,339770,교촌에프앤비,KOSPI,339770,교촌에프앤비,KOSPI,211102463000,26.075609459188804
00541437,104540,코렌텍,KOSDAQ,104540,코렌텍,KOSDAQ,63864771300,24.880033736443586
00111421,005870,휴니드테크놀러지스,KOSPI,005870,휴니드,KOSPI,104317350850,25.370703540342955
00299002,060980,HL홀딩스,KOSPI,060980,HL홀딩스,KOSPI,426705809000,26.77936064082787
00210856,071950,코아스,KOSPI,071950,코아스,KOSPI,18701251695,23.651856294128365
00120571,005300,롯데칠성음료,KOSPI,005300,롯데칠성,KOSPI,1097691977200,27.724230888876523
00875237,352700,씨앤투스,KOSDAQ,352700,씨앤투스,KOSDAQ,49164078029,24.618429072414475
01489648,357780,솔브레인,KOSDAQ,357780,솔브레인,KOSDAQ,3189212060000,28.790794999080205
01258507,280360,롯데웰푸드,KOSPI,280360,롯데웰푸드,KOSPI,1117435283600,27.742057249989845
01036367,203690,아크솔루션스,KOSDAQ,203690,아크솔루션스,KOSDAQ,89196141000,25.214103613264694
00531865,241690,유니테크노,KOSDAQ,241690,유니테크노,KOSDAQ,89318076900,25.21546973323428
00608440,340570,티앤엘,KOSDAQ,340570,티앤엘,KOSDAQ,502310400000,26.942484092246183
00163345,012030,DB,KOSPI,012030,DB,KOSPI,427494607625,26.78120751150098
00331016,064850,에프앤가이드,KOSDAQ,064850,에프앤가이드,KOSDAQ,314354646600,26.473787633279088
00956028,950130,엑세스바이오,KOSDAQ,950130,엑세스바이오,KOSDAQ,119415166430,25.505872051865097
00160302,005420,코스모화학,KOSPI,005420,코스모화학,KOSPI,575739337720,27.078920856535216
01112889,239890,피엔에이치테크,KOSDAQ,239890,피엔에이치테크,KOSDAQ,57329306350,24.77207778454355
00454937,090410,덕신이피씨,KOSDAQ,090410,덕신이피씨,KOSDAQ,54517484385,24.721787301569343
00562245,124560,태웅로직스,KOSDAQ,124560,태웅로직스,KOSDAQ,87702636915,25.19721780331837
00138598,036010,아비코전자,KOSDAQ,036010,아비코전자,KOSDAQ,120035194020,25.511050820229258
00455875,079000,와토스코리아,KOSDAQ,079000,와토스코리아,KOSDAQ,44928000000,24.52832704534976
01386916,361610,SK아이이테크놀로지,KOSPI,361610,SK아이이테크놀로지,KOSPI,1750243940000,28.190776288435206
01187494,261200,덴티스,KOSDAQ,261200,덴티스,KOSDAQ,58812084000,24.797613180940743
00506294,079940,가비아,KOSDAQ,079940,가비아,KOSDAQ,430803956400,26.788918966030483
00656951,090850,현대이지웰,KOSDAQ,090850,현대이지웰,KOSDAQ,133217085210,25.61524585416949
00857727,136480,하림,KOSDAQ,136480,하림,KOSDAQ,328719027690,26.518469203650312
00111810,003090,대웅,KOSPI,003090,대웅,KOSPI,1226795778000,27.835426827706833
01046708,206640,바디텍메드,KOSDAQ,206640,바디텍메드,KOSDAQ,243835160730,26.21975826316016
00545929,095700,제넥신,KOSDAQ,095700,제넥신,KOSDAQ,216772751440,26.102115413373
00125743,004560,현대비앤지스틸,KOSPI,004560,현대비앤지스틸,KOSPI,250157474490,26.245356454466208
01319899,302440,SK바이오사이언스,KOSPI,302440,SK바이오사이언스,KOSPI,3240255638900,28.806673343515335
00861997,175140,휴먼테크놀로지,KOSDAQ,175140,휴먼테크놀로지,KOSDAQ,93166784955,25.257657110514867
01368354,330860,네패스아크,KOSDAQ,330860,네패스아크,KOSDAQ,554983249750,27.042203769606772
00323868,053580,웹케시,KOSDAQ,053580,웹케시,KOSDAQ,105708197760,25.38394828367426
00148610,003530,한화투자증권,KOSPI,003530,한화투자증권,KOSPI,1482525125250,28.024767915566752
00870861,155650,와이엠씨,KOSDAQ,155650,와이엠씨,KOSDAQ,82348713720,25.13422867377594
00166175,021040,대호특수강,KOSDAQ,021040,대호특수강,KOSDAQ,26045728800,23.98311963009033
00148531,023440,제이스코홀딩스,KOSDAQ,023440,제이스코홀딩스,KOSDAQ,46964378481,24.572655246641958
01441611,376980,원티드랩,KOSDAQ,376980,원티드랩,KOSDAQ,32619755960,24.208183952811478
00631837,065660,안트로젠,KOSDAQ,065660,안트로젠,KOSDAQ,330201300000,26.522968305432563
00760971,259960,크래프톤,KOSPI,259960,크래프톤,KOSPI,13226920164000,30.213275275118452
00261957,039740,한국정보공학,KOSDAQ,039740,한국정보공학,KOSDAQ,35962510545,24.30574285904614
00141477,012160,영흥,KOSPI,012160,영흥,KOSPI,42651666612,24.476332186603635
01213586,332370,아이디피,KOSDAQ,332370,아이디피,KOSDAQ,70881696840,24.984278082572942
00858124,140670,알에스오토메이션,KOSDAQ,140670,알에스오토메이션,KOSDAQ,207363416000,26.057738723740062
01566248,383310,에코프로에이치엔,KOSDAQ,383310,에코프로에이치엔,KOSDAQ,565274417400,27.060577144694722
00763701,234340,헥토파이낸셜,KOSDAQ,234340,헥토파이낸셜,KOSDAQ,433090336000,26.794212171364588
01199727,252990,샘씨엔에스,KOSDAQ,252990,샘씨엔에스,KOSDAQ,705753659080,27.282532088735362
00432102,071050,한국금융지주,KOSPI,071050,한국금융지주,KOSPI,14377305936000,30.296672102686312
01390344,329180,HD현대중공업,KOSPI,329180,HD현대중공업,KOSPI,67175184000000,31.838325009540604
01231786,317770,엑스페릭스,KOSDAQ,317770,엑스페릭스,KOSDAQ,119858300325,25.509576051373653
00526696,095270,웨이브일렉트로,KOSDAQ,095270,웨이브일렉트로,KOSDAQ,91983398400,25.244873945538085
01226410,352480,씨앤씨인터내셔널,KOSDAQ,352480,씨앤씨인터내셔널,KOSDAQ,315532208150,26.477526599771135
00173351,032750,삼진,KOSDAQ,032750,삼진,KOSDAQ,30209103090,24.13140914272849
01244601,377300,카카오페이,KOSPI,377300,카카오페이,KOSPI,6911595652500,29.56422164637019
00115676,016380,KG스틸,KOSPI,016380,KG스틸,KOSPI,749066638530,27.342093786506034
01012066,195940,HK이노엔,KOSDAQ,195940,HK이노엔,KOSDAQ,1386748164450,27.957982672246484
00118804,005290,동진쎄미켐,KOSDAQ,005290,동진쎄미켐,KOSDAQ,2696319665400,28.622908872201936
00763473,241710,코스메카코리아,KOSDAQ,241710,코스메카코리아,KOSDAQ,911004000000,27.537813124976093
01568413,383220,F&F,KOSPI,383220,F&F,KOSPI,3225455715000,28.80209536317014
01323032,381970,케이카,KOSPI,381970,케이카,KOSPI,500413692000,26.938700977275143
00545716,089860,롯데렌탈,KOSPI,089860,롯데렌탈,KOSPI,1160084946600,27.779514348193235
01255652,281740,레이크머티리얼즈,KOSDAQ,281740,레이크머티리얼즈,KOSDAQ,1285032213400,27.881804902755288
01133217,323410,카카오뱅크,KOSPI,323410,카카오뱅크,KOSPI,10711353810650,30.00232539862277
01113754,241790,티이엠씨씨엔에스,KOSDAQ,241790,티이엠씨씨엔에스,KOSDAQ,79420913960,25.09802757051581
00269852,041020,폴라리스오피스,KOSDAQ,041020,폴라리스오피스,KOSDAQ,199728847860,26.020226522919394
00185046,048550,SM C&C,KOSDAQ,048550,SM C&C,KOSDAQ,97391622340,25.30200603095923
00260930,041510,에스엠,KOSDAQ,041510,에스엠,KOSDAQ,2099443073000,28.37269322215197
01210066,377450,리파인,KOSDAQ,377450,리파인,KOSDAQ,192882900000,25.98534910596138
01065679,215790,이노인스트루먼트,KOSDAQ,215790,이노인스트루먼트,KOSDAQ,83587534175,25.149160233179423
00295857,046070,코다코,KOSDAQ,046070,코다코,KOSDAQ,159196994920,25.793408234047885
00160047,000240,한국앤컴퍼니,KOSPI,000240,한국앤컴퍼니,KOSPI,2416101858000,28.51317655488063
00462121,073490,LIG아큐버,KOSDAQ,073490,LIG아큐버,KOSDAQ,349776916000,26.58056140535792
00365387,095570,AJ네트웍스,KOSPI,095570,AJ네트웍스,KOSPI,210651593145,26.073471388338326
00231044,032820,우리기술,KOSDAQ,032820,우리기술,KOSDAQ,2930879310660,28.706323599962023
00364467,060570,드림어스컴퍼니,KOSDAQ,060570,드림어스컴퍼니,KOSDAQ,63727352780,24.877879707358733
01074862,215200,메가스터디교육,KOSDAQ,215200,메가스터디교육,KOSDAQ,460733851200,26.856086383940173
01562589,383800,LX홀딩스,KOSPI,383800,LX홀딩스,KOSPI,698731120400,27.272531841945153
00153861,009410,태영건설,KOSPI,009410,태영건설,KOSPI,530007928918,26.996157803603317
00126955,003230,삼양식품,KOSPI,003230,삼양식품,KOSPI,10877673660000,30.017733516479307
00398701,066970,엘앤에프,KOSPI,066970,엘앤에프,KOSPI,6480969017400,29.499891154835005
01515323,373220,LG에너지솔루션,KOSPI,373220,LG에너지솔루션,KOSPI,97578000000000,32.21167317410291
00146454,007570,일양약품,KOSPI,007570,일양약품,KOSPI,188566360320,25.96271582601941
01068737,357230,에이치피오,KOSDAQ,357230,에이치피오,KOSDAQ,117273471840,25.48777441050686
00219361,034810,해성산업,KOSDAQ,034810,해성산업,KOSDAQ,238316193240,26.196864171910672
00195229,081660,미스토홀딩스,KOSPI,081660,미스토홀딩스,KOSPI,2081200128000,28.363965827865538
00605522,290690,소룩스,KOSDAQ,290690,소룩스,KOSDAQ,274808449080,26.339340143110157
00438036,084730,팅크웨어,KOSDAQ,084730,팅크웨어,KOSDAQ,86653507200,25.18518332776497
00911229,232680,라온로보틱스,KOSDAQ,232680,라온로보틱스,KOSDAQ,206051558790,26.05139225980818
00114792,001230,동국홀딩스,KOSPI,001230,동국홀딩스,KOSPI,362525506200,26.616360670696892
00449254,099320,쎄트렉아이,KOSDAQ,099320,쎄트렉아이,KOSDAQ,1727016540600,28.177416492696327
00503668,079550,LIG디펜스앤에어로스페이스,KOSPI,079550,LIG디펜스앤에어로스페이스,KOSPI,18348000000000,30.540541692663474
00161781,025980,아난티,KOSDAQ,025980,아난티,KOSDAQ,571156811300,27.07092963464398
00199252,028300,HLB,KOSDAQ,028300,HLB,KOSDAQ,6912212076300,29.56431082929468
00660033,115530,씨엔플러스,KOSDAQ,115530,씨엔플러스,KOSDAQ,26491522848,24.000090626233757
00925587,348350,위드텍,KOSDAQ,348350,위드텍,KOSDAQ,112259250000,25.44407676551885
00256380,049520,유아이엘,KOSDAQ,049520,유아이엘,KOSDAQ,119977811250,25.51057265638119
01031502,196450,코아시아씨엠,KOSDAQ,196450,코아시아씨엠,KOSDAQ,62314425250,24.855458780881246
00572905,095340,ISC,KOSDAQ,095340,ISC,KOSDAQ,4758739521000,29.191003942591838
01505186,365590,하이딥,KOSDAQ,365590,하이딥,KOSDAQ,47704154502,24.588284327526015
00106119,001570,금양,KOSPI,001570,금양,KOSPI,633275240400,27.174170983541565
00854997,137310,에스디바이오센서,KOSPI,137310,에스디바이오센서,KOSPI,964785324980,27.595171452376622
01051065,236810,엔비티,KOSDAQ,236810,엔비티,KOSDAQ,27975502048,24.05459503729257
00480367,100090,SK오션플랜트,KOSPI,100090,SK오션플랜트,KOSPI,1206452670990,27.8187054928873
00103592,009290,광동제약,KOSPI,009290,광동제약,KOSPI,374992554240,26.6501720073597
00140566,002680,한탑,KOSDAQ,002680,한탑,KOSDAQ,20230316174,23.730448116970816
00599595,126600,BGF에코머티리얼즈,KOSDAQ,126600,BGF에코머티리얼즈,KOSDAQ,253264437465,26.257699987196567
00246417,039030,이오테크닉스,KOSDAQ,039030,이오테크닉스,KOSDAQ,5445241100000,29.325763150488367
00363510,060230,제이케이시냅스,KOSDAQ,060230,제이케이시냅스,KOSDAQ,27316466655,24.03075553147672
00116824,000640,동아쏘시오홀딩스,KOSPI,000640,동아쏘시오홀딩스,KOSPI,640936570400,27.186196334836634
01301623,146320,비씨엔씨,KOSDAQ,146320,비씨엔씨,KOSDAQ,205790601840,26.05012499283131
01014718,361390,제노코,KOSDAQ,361390,제노코,KOSDAQ,247790896450,26.235851067976704
00396925,058970,엠로,KOSDAQ,058970,엠로,KOSDAQ,302888453000,26.43663043276072
00409681,067390,아스트,KOSDAQ,067390,아스트,KOSDAQ,280272941615,26.359029756797117
00128032,000520,삼일제약,KOSPI,000520,삼일제약,KOSPI,181126621850,25.922462191860486
01263527,284620,카이노스메드,KOSDAQ,284620,카이노스메드,KOSDAQ,35965517911,24.305826480579118
00151605,013720,THE CUBE&,KOSDAQ,013720,THE CUBE&,KOSDAQ,34063760080,24.251499901859955
01405390,347770,핌스,KOSDAQ,347770,핌스,KOSDAQ,40731248844,24.430261419663807
00123718,003000,부광약품,KOSPI,003000,부광약품,KOSPI,562388624700,27.05545895088696
01288827,403870,HPSP,KOSDAQ,403870,HPSP,KOSDAQ,4073850000000,29.03560961420408
00231372,032350,롯데관광개발,KOSPI,032350,롯데관광개발,KOSPI,1557800846180,28.074296228621225
00155531,005810,풍산홀딩스,KOSPI,005810,풍산홀딩스,KOSPI,604084534800,27.126979983366127
00608699,134580,탑코미디어,KOSDAQ,134580,탑코미디어,KOSDAQ,80793110211,25.115157529171956
01436558,404990,신한서부티엔디리츠,KOSPI,404990,신한서부티엔디리츠,KOSPI,238807077600,26.19892185621661
00619507,112290,와이씨켐,KOSDAQ,112290,와이씨켐,KOSDAQ,288554954300,26.3881513875973
01407909,336570,원텍,KOSDAQ,336570,원텍,KOSDAQ,723811619680,27.30779700166369
00493185,090470,제이스로보틱스,KOSDAQ,090470,제이스로보틱스,KOSDAQ,123909051460,25.542813677473283
01480780,400760,NH올원리츠,KOSPI,400760,NH올원리츠,KOSPI,174125801750,25.883043873486606
00415628,075580,세진중공업,KOSPI,075580,세진중공업,KOSPI,943700969600,27.573075183418332
01291317,393890,더블유씨피,KOSDAQ,393890,더블유씨피,KOSDAQ,503924414160,26.945692121866106
00150536,007370,진양제약,KOSDAQ,007370,진양제약,KOSDAQ,65443137810,24.904447477510683
00667425,200470,에이팩트,KOSDAQ,200470,에이팩트,KOSDAQ,348640025390,26.577305780968555
00108241,004370,농심,KOSPI,004370,농심,KOSPI,2426974158000,28.5176663949031
00580199,086900,메디톡스,KOSDAQ,086900,메디톡스,KOSDAQ,745176543700,27.336886998662077
01478712,353200,대덕전자,KOSPI,353200,대덕전자,KOSPI,6710818415000,29.534742028923056
00657783,417970,모델솔루션,KOSDAQ,417970,모델솔루션,KOSDAQ,127102429000,25.56825912589548
00808068,138360,앤로보틱스,KOSDAQ,138360,앤로보틱스,KOSDAQ,302962426070,26.43687462839672
00359076,064480,브리지텍,KOSDAQ,064480,브리지텍,KOSDAQ,46734275000,24.567743672461805
00203290,024720,콜마홀딩스,KOSPI,024720,콜마홀딩스,KOSPI,337818151150,26.545773573298664
00622787,377740,바이오노트,KOSPI,377740,바이오노트,KOSPI,506883088800,26.95154621986385
00353762,054780,키이스트,KOSDAQ,054780,키이스트,KOSDAQ,42362543915,24.46953041052702
00527002,127980,화인써키트,KOSDAQ,127980,화인써키트,KOSDAQ,69978442440,24.97145306642191
00219440,028080,휴맥스홀딩스,KOSDAQ,028080,휴맥스홀딩스,KOSDAQ,17937457440,23.61015695778051
01026157,403550,쏘카,KOSPI,403550,쏘카,KOSPI,502481100600,26.94282386542607
01090471,222080,씨아이에스,KOSDAQ,222080,씨아이에스,KOSDAQ,1055476554080,27.68501349089475
01686755,441270,파인엠텍,KOSDAQ,441270,파인엠텍,KOSDAQ,414808247280,26.751082195649932
00995993,180400,DXVX,KOSDAQ,180400,DXVX,KOSDAQ,369110370000,26.634361541954807
01343665,327260,RF머트리얼즈,KOSDAQ,327260,RF머트리얼즈,KOSDAQ,856309608000,27.475897839282304
00124276,008470,부스타,KOSDAQ,008470,부스타,KOSDAQ,30761568000,24.149531955577245
00481454,073240,금호타이어,KOSPI,073240,금호타이어,KOSPI,1453537052220,28.00502104834386
00479705,079190,케스피온,KOSDAQ,079190,케스피온,KOSDAQ,21364021298,23.78497409633413
00838005,178320,서진시스템,KOSDAQ,178320,서진시스템,KOSDAQ,3989910367000,29.014789882166966
01301252,425040,티이엠씨,KOSDAQ,425040,티이엠씨,KOSDAQ,468173349900,26.872104470050008
01516368,419120,산돌,KOSDAQ,419120,산돌,KOSDAQ,54678714830,24.72474034505119
00371485,089010,켐트로닉스,KOSDAQ,089010,켐트로닉스,KOSDAQ,617136993600,27.148356867973007
00666064,108860,셀바스AI,KOSDAQ,108860,셀바스AI,KOSDAQ,301445648000,26.43185556488924
00225742,060370,LS마린솔루션,KOSDAQ,060370,LS마린솔루션,KOSDAQ,1877986801300,28.261221468628154
00860332,138040,메리츠금융지주,KOSPI,138040,메리츠금융지주,KOSPI,17705341483400,30.504887488705457
01721809,453340,현대그린푸드,KOSPI,453340,현대그린푸드,KOSPI,597385216080,27.11582799531809
01013311,214180,헥토이노베이션,KOSDAQ,214180,헥토이노베이션,KOSDAQ,237778616100,26.19460589327408
00653024,272450,진에어,KOSPI,272450,진에어,KOSPI,318942000000,26.48827510501851
00957373,168360,펨트론,KOSDAQ,168360,펨트론,KOSDAQ,501444797700,26.940759363912903
01182240,267790,배럴,KOSDAQ,267790,배럴,KOSDAQ,26758795320,24.01012905325588
00303794,086980,쇼박스,KOSDAQ,086980,쇼박스,KOSDAQ,173507260000,25.879485279838278
00651901,298690,에어부산,KOSPI,298690,에어부산,KOSPI,228497760000,26.154792244169162
00799177,122350,삼기,KOSDAQ,122350,삼기,KOSDAQ,49879595828,24.63287785483849
01765265,460860,동국제강,KOSPI,460860,동국제강,KOSPI,642919900320,27.189285981604723
01765256,460850,동국씨엠,KOSPI,460850,동국씨엠,KOSPI,180886868800,25.921137638542753
01067808,217270,넵튠,KOSDAQ,217270,넵튠,KOSDAQ,159368542630,25.7944852352069
01760738,456040,OCI,KOSPI,456040,OCI,KOSPI,1086832893000,27.71428897995889
01535150,395400,SK리츠,KOSPI,395400,SK리츠,KOSPI,1742892019800,28.186566929772876
01303029,361570,알비더블유,KOSDAQ,361570,알비더블유,KOSDAQ,51163057980,24.658283584740154
01494118,376930,노을,KOSDAQ,376930,노을,KOSDAQ,58420816897,24.790938116981813
00113997,020150,롯데에너지머티리얼즈,KOSPI,020150,롯데에너지머티리얼즈,KOSPI,3204766335600,28.795660297434345
01107665,900250,크리스탈신소재,KOSDAQ,900250,크리스탈신소재,KOSDAQ,74495202080,25.034000558647314
00160843,000990,DB하이텍,KOSPI,000990,DB하이텍,KOSPI,7113000138000,29.59294523108102
00526872,086890,이수앱지스,KOSDAQ,086890,이수앱지스,KOSDAQ,168584901050,25.85070532364031
00122825,006490,인스코비,KOSPI,006490,인스코비,KOSPI,55144952226,24.733231050369938
00609661,204610,티쓰리,KOSDAQ,204610,티쓰리,KOSDAQ,173255418000,25.878032747254714
